src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.50.8,23.194.177.32,59645,443,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,6,2018-11-03 09:27:28,5256522.0,3697.5018843257953,7.609594328721538,3.804797164360769,3.804797164360769,20,20,2524,16912,571.0,60.0,126.2,152.43280486824352,2101.0,60.0,845.6,759.567008235613,2101,60,485.9,655.3418878722769,429472.98999999993,400,400,20,18,134782.61538461538,4945658.0,0.0,781078.3756746795,5256522.0,4945658.0,0.0,276659.05263157893,1101584.0164074006,5235094.0,5166694.0,1.0,275531.2631578947,1152885.8471785553,0,0,0,0,1,0,0,0,0,0,0,1.0,485.9,8192,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.3333333333333,4.0,5097.333333333333,5.333333333333333,497841.726618705,725943.508188939,126.2,845.6,0,20,20,2524,16912
192.168.50.8,4.2.2.4,58975,53,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,17,2018-11-03 09:27:28,21105.0,17057.569296375266,189.52854773750298,94.76427386875149,94.76427386875149,2,2,164,196,82.0,82.0,82.0,0.0,98.0,98.0,98.0,0.0,98,82,90.0,8.0,64.0,16,16,8,2,7035.0,21103.0,1.0,9947.578197732351,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,98.0,0,2,2,164,196
192.168.50.8,172.217.12.174,59646,443,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,6,2018-11-03 09:27:28,358635.0,36153.74963402903,122.68741199269454,61.34370599634727,61.34370599634727,22,22,4860,8106,983.0,60.0,220.9090909090909,280.86083727952416,1484.0,60.0,368.45454545454544,532.0889132186912,1484,60,294.6818181818182,431.79060438256164,186443.12603305784,440,440,20,20,8340.348837209302,89169.0,1.0,20809.22601947212,277329.0,89169.0,1.0,13206.142857142857,24708.3117869381,317603.0,130620.99999999999,1.0,15123.952380952382,32999.81984868026,0,0,0,0,1,0,0,0,0,0,0,1.0,294.6818181818182,8192,253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,5.333333333333333,2280.0,5.333333333333333,38107.23043276559,399649.43032427697,220.9090909090909,368.45454545454544,0,22,22,4860,8106
192.168.50.8,4.2.2.4,62925,53,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,17,2018-11-03 09:27:28,20999.0,17334.15876946521,190.48526120291442,95.24263060145721,95.24263060145721,2,2,166,198,83.0,83.0,83.0,0.0,99.0,99.0,99.0,0.0,99,83,91.0,8.0,64.0,16,16,8,2,6999.666666666667,20996.0,1.0,9896.902220167456,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,91.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,99.0,0,2,2,166,198
192.168.50.8,4.2.2.4,54491,53,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,17,2018-11-03 09:27:28,21027.0,21401.055785418746,190.23160698149997,95.11580349074998,95.11580349074998,2,2,164,286,82.0,82.0,82.0,0.0,143.0,143.0,143.0,0.0,143,82,112.5,30.5,930.25,16,16,8,2,7009.0,21023.0,2.0,9909.394431548277,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,112.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,143.0,0,2,2,164,286
192.168.50.8,4.2.2.4,57938,53,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,17,2018-11-03 09:27:28,21191.0,18309.659761219384,188.75937898164312,94.37968949082156,94.37968949082156,2,2,166,222,83.0,83.0,83.0,0.0,111.0,111.0,111.0,0.0,111,83,97.0,14.0,196.0,16,16,8,2,7063.666666666667,21187.0,2.0,9986.704772958006,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,97.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,111.0,0,2,2,166,222
192.168.50.8,23.194.177.32,59647,443,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,6,2018-11-03 09:27:28,110456996.0,1148.7728672251778,1.4394742366522442,0.633730796010422,0.8057434406418222,70,89,6200,120690,571.0,60.0,88.57142857142857,104.02672341121519,3265.0,60.0,1356.0674157303372,1019.4528582953604,3265,60,798.0503144654089,991.1625586119768,982403.2175942404,1400,1780,20,68,699094.911392405,10009800.0,0.0,2546794.8217575466,110435947.0,10030865.0,0.0,1600520.9710144927,3670319.989576721,110435972.0,10031261.0,2.0,1254954.2272727273,3316800.6926570847,0,0,0,0,1,0,0,0,0,0,0,1.2714285714285714,798.0503144654089,8192,245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,5.0,6853.5,5.0,596215.4294032024,926242.5245801939,88.57142857142857,1356.0674157303372,0,70,89,6200,120690
192.168.50.8,31.13.71.2,59648,443,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,6,2018-11-03 09:27:28,221579.0,62930.15132300444,185.03558550223622,90.26126122060303,94.77432428163318,20,21,4766,9178,1079.0,60.0,238.3,318.19712443703827,2874.0,60.0,437.04761904761904,688.0854373993084,2874,60,340.0975609756098,549.3304485474733,301763.94170136825,400,420,20,18,5539.475,62964.0,1.0,14082.07478141538,173599.0,63039.0,1.0,9136.78947368421,16880.620138829854,193015.0,91643.0,1.0,9650.75,22565.93159582604,0,0,0,0,1,0,0,0,0,0,0,1.05,340.0975609756098,8192,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.6666666666667,4.666666666666667,2207.3333333333335,5.0,2536959.5536959553,289765.01990985865,238.3,437.04761904761904,0,20,21,4766,9178
192.168.50.8,4.2.2.4,51689,53,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,17,2018-11-03 09:27:28,21240.0,18173.25800376648,188.32391713747649,94.16195856873824,94.16195856873824,2,2,146,240,73.0,73.0,73.0,0.0,120.0,120.0,120.0,0.0,120,73,96.5,23.5,552.25,16,16,8,2,7080.0,21238.0,1.0,10011.21780803914,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,96.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,120.0,0,2,2,146,240
192.168.50.8,172.217.9.238,59649,80,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,6,2018-11-03 09:27:28,110620706.0,68.19699740480775,0.5604737326482079,0.28927676523778467,0.27119696741042315,32,30,2804,4740,490.0,60.0,87.625,103.9115459176698,759.0,60.0,158.0,235.7362933449154,759,60,121.6774193548387,183.5737325887505,33699.31529656608,640,600,20,28,1813454.1967213114,10005553.0,1.0,3832313.566769261,110579607.0,10046444.0,1.0,3567084.0967741935,4786673.749679762,110579589.0,10047230.0,1.0,3813089.275862069,4856083.277238616,0,0,0,0,1,0,0,0,0,0,0,0.9375,121.6774193548387,8192,242,0.0,0.0,0.0,0.0,9764344.0,241202.0,5002773.0,4761571.0,884.0,4.0,1422.0,4.0,8929292.929292928,53270.397842211736,87.625,158.0,0,32,30,2804,4740
192.168.50.8,4.2.2.4,51167,53,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,17,2018-11-03 09:27:28,21187.0,16047.576343984518,188.79501581158257,94.39750790579129,94.39750790579129,2,2,154,186,77.0,77.0,77.0,0.0,93.0,93.0,93.0,0.0,93,77,85.0,8.0,64.0,16,16,8,2,7062.333333333333,21183.0,2.0,9984.819154874842,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,85.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,93.0,0,2,2,154,186
192.168.50.8,72.21.91.29,59650,80,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,6,2018-11-03 09:27:28,110440672.0,71.38674418786586,0.5613873845316696,0.28974832750021656,0.271639057031453,32,30,2812,5072,494.0,60.0,87.875,104.87961849186905,842.0,60.0,169.06666666666666,263.9503657045308,842,60,127.16129032258064,202.5704332745644,41034.780437044756,640,600,20,28,1810502.8196721312,10018439.0,1.0,3834877.655195678,110412703.0,10046429.0,1.0,3561700.0967741935,4783760.470459691,110412453.0,10046701.0,1.0,3807325.9655172415,4852428.528545976,0,0,0,0,1,0,0,0,0,0,0,0.9375,127.16129032258064,8192,288,15437.0,181.0,7809.0,7628.0,9788379.0,15484.0,2508423.75,4203867.011957287,892.0,4.0,1588.0,4.0,8036036.036036036,836229.5945234334,87.875,169.06666666666666,0,32,30,2812,5072
192.168.50.8,4.2.2.4,60032,53,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,17,2018-11-03 09:27:28,21234.0,14128.284826222098,188.37713101629464,94.18856550814732,94.18856550814732,2,2,134,166,67.0,67.0,67.0,0.0,83.0,83.0,83.0,0.0,83,67,75.0,8.0,64.0,16,16,8,2,7078.0,21232.0,1.0,10008.389380914394,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,75.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,83.0,0,2,2,134,166
192.168.50.8,4.2.2.4,49244,53,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,17,2018-11-03 09:27:28,21192.0,15288.788221970555,188.7504718761797,94.37523593808984,94.37523593808984,2,2,146,178,73.0,73.0,73.0,0.0,89.0,89.0,89.0,0.0,89,73,81.0,8.0,64.0,16,16,8,2,7064.0,21189.0,1.0,9987.883292603427,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,81.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,89.0,0,2,2,146,178
192.168.50.8,4.2.2.4,65234,53,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,17,2018-11-03 09:27:28,21124.0,14201.855709145995,189.3580761219466,94.6790380609733,94.6790380609733,2,2,134,166,67.0,67.0,67.0,0.0,83.0,83.0,83.0,0.0,83,67,75.0,8.0,64.0,16,16,8,2,7041.333333333333,21119.0,2.0,9954.413571655317,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,75.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,83.0,0,2,2,134,166
192.168.50.8,4.2.2.4,53323,53,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,17,2018-11-03 09:27:28,21124.0,15338.004165877674,189.3580761219466,94.6790380609733,94.6790380609733,2,2,146,178,73.0,73.0,73.0,0.0,89.0,89.0,89.0,0.0,89,73,81.0,8.0,64.0,16,16,8,2,7041.333333333333,21121.0,1.0,9955.827785216501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,81.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,89.0,0,2,2,146,178
192.168.50.8,4.2.2.4,54028,53,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,17,2018-11-03 09:27:28,21229.0,18559.517640962833,188.42149889302368,94.21074944651184,94.21074944651184,2,2,146,248,73.0,73.0,73.0,0.0,124.0,124.0,124.0,0.0,124,73,98.5,25.5,650.25,16,16,8,2,7076.333333333333,21224.0,2.0,10003.911046296955,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,98.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,124.0,0,2,2,146,248
192.168.50.8,4.2.2.4,52836,53,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,17,2018-11-03 09:27:28,21230.0,18370.23080546397,188.41262364578427,94.20631182289213,94.20631182289213,2,2,134,256,67.0,67.0,67.0,0.0,128.0,128.0,128.0,0.0,128,67,97.5,30.5,930.25,16,16,8,2,7076.666666666667,21226.0,1.0,10005.089582585233,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,97.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,128.0,0,2,2,134,256
192.168.50.8,4.2.2.4,65508,53,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,17,2018-11-03 09:27:30,21003.0,23615.673951340283,190.44898347855067,95.22449173927534,95.22449173927534,2,2,170,326,85.0,85.0,85.0,0.0,163.0,163.0,163.0,0.0,163,85,124.0,39.0,1521.0,16,16,8,2,7001.0,20997.0,3.0,9896.666509486919,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,124.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,163.0,0,2,2,170,326
192.168.50.8,4.2.2.4,55833,53,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,17,2018-11-03 09:27:30,21373.0,17405.137322790437,187.1520142235531,93.57600711177655,93.57600711177655,2,2,170,202,85.0,85.0,85.0,0.0,101.0,101.0,101.0,0.0,101,85,93.0,8.0,64.0,16,16,8,2,7124.333333333333,21368.0,2.0,10071.793297234719,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,93.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,101.0,0,2,2,170,202
192.168.50.8,204.154.111.133,59651,443,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,6,2018-11-03 09:27:30,113698.0,150820.5949093212,325.4234902988619,140.72367148058893,184.69981881827297,16,21,5198,11950,1542.0,60.0,324.875,488.69863860563396,2690.0,60.0,569.047619047619,710.837901030854,2690,60,463.4594594594595,636.156941140997,404695.6537618699,320,420,20,14,3158.277777777778,26155.0,1.0,7929.08975303776,88662.0,28515.0,2.0,5910.8,10581.963026458436,88445.0,30403.0,1.0,4422.25,10015.613120897791,0,0,0,0,1,0,0,0,0,0,0,1.3125,463.4594594594595,8192,32120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.6666666666667,4.0,4613.0,7.5,1560639.070442992,2715925.8168972624,324.875,569.047619047619,0,16,21,5198,11950
192.168.50.8,4.2.2.4,56342,53,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,17,2018-11-03 09:27:31,21211.0,23384.093159209842,188.58139644524067,94.29069822262034,94.29069822262034,2,2,170,326,85.0,85.0,85.0,0.0,163.0,163.0,163.0,0.0,163,85,124.0,39.0,1521.0,16,16,8,2,7070.333333333333,21206.0,2.0,9995.425764929787,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,124.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,163.0,0,2,2,170,326
192.168.50.8,204.154.111.133,59652,443,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,6,2018-11-03 09:27:31,101338.0,71148.03923503523,256.56713177682605,138.15153249521404,118.41559928161203,14,12,5382,1828,1769.0,60.0,384.42857142857144,591.2560134741868,454.0,60.0,152.33333333333334,143.13940369055925,1769,60,277.3076923076923,459.4356713345999,211081.1360946745,280,240,20,12,4053.52,22528.0,1.0,8103.0969295449,79181.0,28810.0,2.0,6090.846153846154,10363.840607138722,78955.0,25348.0,1.0,7177.727272727273,10625.673267147136,0,0,0,0,1,0,0,0,0,0,0,0.8571428571428571,277.3076923076923,8192,33580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1534.0,4.0,874.0,6.0,959149.6456857023,142183.17878639986,384.42857142857144,152.33333333333334,0,14,12,5382,1828
192.168.50.8,4.2.2.4,61505,53,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,17,2018-11-03 09:27:31,20991.0,17721.88080605974,190.55785812967463,95.27892906483731,95.27892906483731,2,2,170,202,85.0,85.0,85.0,0.0,101.0,101.0,101.0,0.0,101,85,93.0,8.0,64.0,16,16,8,2,6997.0,20986.0,2.0,9891.71677044317,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,93.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,101.0,0,2,2,170,202
192.168.50.6,192.168.50.255,137,137,b8:ca:3a:7b:97:d6,ff:ff:ff:ff:ff:ff,17,2018-11-03 09:27:36,1496710.0,737.6178417996806,8.01758523695305,8.01758523695305,0.0,12,0,1104,0,92.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,92,92,92.0,0.0,0.0,96,0,8,12,136064.54545454544,749992.0,2.0,288625.102909817,1496710.0,749992.0,2.0,136064.54545454544,288625.102909817,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,92.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,12.0,0.0,0.0,400.8792618476525,0.0,92.0,0.0,0,12,0,1104,0
192.168.50.6,224.0.0.252,53058,5355,b8:ca:3a:7b:97:d6,01:00:5e:00:00:fc,17,2018-11-03 09:27:36,418346.0,917.9004938495887,14.342195216399823,14.342195216399823,0.0,6,0,384,0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,64,64,64.0,0.0,0.0,48,0,8,6,83669.2,418336.0,1.0,167333.40000298803,418346.0,418336.0,1.0,83669.2,167333.40000298803,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,64.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,6.0,0.0,0.0,315.5282947607961,0.0,64.0,0.0,0,6,0,384,0
192.168.50.6,224.0.0.252,51130,5355,b8:ca:3a:7b:97:d6,01:00:5e:00:00:fc,17,2018-11-03 09:27:36,418017.0,918.6229268187657,14.353483231543214,14.353483231543214,0.0,6,0,384,0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,64,64,64.0,0.0,0.0,48,0,8,6,83603.4,418007.0,1.0,167201.8000053827,418017.0,418007.0,1.0,83603.4,167201.8000053827,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,64.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,6.0,0.0,0.0,315.7766310939507,0.0,64.0,0.0,0,6,0,384,0
192.168.50.8,4.2.2.4,62624,53,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,17,2018-11-03 09:27:38,21056.0,21276.595744680853,189.9696048632219,94.98480243161094,94.98480243161094,2,2,170,278,85.0,85.0,85.0,0.0,139.0,139.0,139.0,0.0,139,85,112.0,27.0,729.0,16,16,8,2,7018.666666666667,21052.0,2.0,9923.065162651215,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,112.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,139.0,0,2,2,170,278
192.168.50.8,4.2.2.4,62515,53,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,17,2018-11-03 09:27:38,21354.0,20979.675938934157,187.31853516905497,93.65926758452748,93.65926758452748,2,2,170,278,85.0,85.0,85.0,0.0,139.0,139.0,139.0,0.0,139,85,112.0,27.0,729.0,16,16,8,2,7118.0,21350.0,1.0,10063.543742969803,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,112.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,139.0,0,2,2,170,278
192.168.50.8,172.217.7.2,59653,443,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,6,2018-11-03 09:27:38,40127938.0,428.1804861241562,2.0185437886192905,0.8971305727196848,1.121413215899606,36,45,6740,10442,1085.0,60.0,187.22222222222223,249.4659975840742,2579.0,60.0,232.04444444444445,441.50057030568706,2579,60,212.12345679012347,369.3855887192714,136445.71315348273,720,900,20,34,501599.225,29845080.0,0.0,3474734.8757310896,40046506.0,29928235.0,1.0,1144185.8857142858,5198826.297580361,40086601.0,29886374.0,0.0,911059.1136363636,4654761.727427591,0,0,0,0,1,0,0,0,0,0,0,1.25,212.12345679012347,8192,270,0.0,0.0,0.0,0.0,20084284.0,9760796.0,14922540.0,5161744.0,791.2,4.8,1310.0,5.833333333333333,559864.1381262384,176150.24315905067,187.22222222222223,232.04444444444445,0,36,45,6740,10442
192.168.50.8,4.2.2.4,50931,53,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,17,2018-11-03 09:27:38,21189.0,21143.045920052857,188.77719571475765,94.38859785737883,94.38859785737883,2,2,170,278,85.0,85.0,85.0,0.0,139.0,139.0,139.0,0.0,139,85,112.0,27.0,729.0,16,16,8,2,7063.0,21184.0,2.0,9985.054865481045,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,112.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,139.0,0,2,2,170,278
192.168.50.8,172.217.6.225,59634,443,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,6,2018-11-03 09:28:25,249387.0,2566.2925493309594,32.078656866637,16.0393284333185,16.0393284333185,4,4,320,320,100.0,60.0,80.0,20.0,100.0,60.0,80.0,20.0,100,60,80.0,20.0,400.0,80,80,20,4,35626.71428571428,208233.0,1.0,71881.98286619193,249387.0,249382.0,2.0,83129.0,117558.62369331595,3.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,80.0,16494,247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,4.0,0.0,34666666.666666664,80.0,80.0,0,4,4,320,320
192.168.50.8,172.217.12.130,59631,443,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,6,2018-11-03 09:28:25,284573.0,2993.959370706286,35.140368200778006,21.0842209204668,14.056147280311203,6,4,452,400,100.0,60.0,75.33333333333333,17.613126418163876,100.0,100.0,100.0,0.0,100,60,85.2,18.22525719983123,332.16,120,80,20,4,31619.222222222223,208232.0,1.0,64361.67767093462,284573.0,249318.0,1.0,56914.6,97165.6422458062,243325.0,243322.0,1.0,81108.33333333333,114702.38370186076,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,85.2,16560,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.33333333333333,100.0,0,6,4,452,400
192.168.50.8,172.217.10.226,59632,443,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,6,2018-11-03 09:28:25,284993.0,2989.547111683445,35.08858112304513,21.053148673827078,14.035432449218051,6,4,452,400,100.0,60.0,75.33333333333333,17.613126418163876,100.0,100.0,100.0,0.0,100,60,85.2,18.22525719983123,332.16,120,80,20,4,31665.88888888889,208588.0,1.0,64466.635921130975,284993.0,249312.0,1.0,56998.6,97144.27241911898,244101.0,244098.0,1.0,81367.0,115068.19360999228,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,85.2,16560,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.33333333333333,100.0,0,6,4,452,400
192.168.50.8,172.217.10.66,59639,443,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,6,2018-11-03 09:28:26,284114.0,3421.1619279584957,42.23656701183328,21.11828350591664,21.11828350591664,6,6,452,520,100.0,60.0,75.33333333333333,17.613126418163876,100.0,60.0,86.66666666666667,18.856180831641264,100,60,81.0,19.1049731745428,365.0,120,120,20,4,25828.545454545456,207589.0,1.0,59313.172889737856,284114.0,249406.0,1.0,56822.8,97224.99478714309,242169.0,242163.0,1.0,48433.8,96864.60000103238,0,0,0,0,1,0,0,0,0,0,0,1.0,81.0,16304,289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,4.0,0.0,26000000.0,75.33333333333333,86.66666666666667,0,6,6,452,520
192.168.50.8,31.13.71.2,59648,443,b8:ca:3a:a4:8b:f5,70:f3:5a:42:73:e8,6,2018-11-03 09:28:26,165132.0,4905.166775670373,60.55761451444905,24.22304580577962,36.33456870866943,4,6,318,492,93.0,66.0,79.5,13.5,93.0,60.0,82.0,15.556349186104045,93,60,81.0,14.818906842274163,219.6,80,120,20,2,18348.0,136240.0,2.0,42605.53200387637,165132.0,165082.0,2.0,55044.0,77808.6182544496,136476.0,136240.0,2.0,27295.2,54472.47074036573,0,0,0,0,1,0,0,0,0,0,0,1.5,81.0,16273,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,6.0,0.0,1230.9856678097249,79.5,82.0,0,4,6,318,492
