src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.16.0.5,192.168.50.4,61850,27885,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:03,18.0,53777777.777777776,111111.11111111111,111111.11111111111,0.0,2,0,968,0,484.0,484.0,484.0,0.0,0.0,0.0,0.0,0.0,484,484,484.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,484.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,0.0,0,2,0,968,0
172.16.0.5,192.168.50.4,57029,46146,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:07,3.0,278000000.0,666666.6666666666,666666.6666666666,0.0,2,0,834,0,417.0,417.0,417.0,0.0,0.0,0.0,0.0,0.0,417,417,417.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,417.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0,2,0,834,0
172.16.0.5,192.168.50.4,43586,46146,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:07,4.0,209500000.0,500000.0,500000.0,0.0,2,0,838,0,419.0,419.0,419.0,0.0,0.0,0.0,0.0,0.0,419,419,419.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,419.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,0.0,0,2,0,838,0
172.16.0.5,192.168.50.4,44391,46146,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:08,4.0,203500000.0,500000.0,500000.0,0.0,2,0,814,0,407.0,407.0,407.0,0.0,0.0,0.0,0.0,0.0,407,407,407.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,407.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,0.0,0,2,0,814,0
172.16.0.5,192.168.50.4,47159,57790,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:08,5.0,166800000.0,399999.99999999994,399999.99999999994,0.0,2,0,834,0,417.0,417.0,417.0,0.0,0.0,0.0,0.0,0.0,417,417,417.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,417.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0,2,0,834,0
172.16.0.5,192.168.50.4,44340,57790,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:08,3.0,279333333.3333333,666666.6666666666,666666.6666666666,0.0,2,0,838,0,419.0,419.0,419.0,0.0,0.0,0.0,0.0,0.0,419,419,419.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,419.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,0.0,0,2,0,838,0
172.16.0.5,192.168.50.4,57819,57790,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:08,3.0,271333333.3333333,666666.6666666666,666666.6666666666,0.0,2,0,814,0,407.0,407.0,407.0,0.0,0.0,0.0,0.0,0.0,407,407,407.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,407.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,0.0,0,2,0,814,0
172.16.0.5,192.168.50.4,33655,11318,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:10,3.0,278000000.0,666666.6666666666,666666.6666666666,0.0,2,0,834,0,417.0,417.0,417.0,0.0,0.0,0.0,0.0,0.0,417,417,417.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,417.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0,2,0,834,0
172.16.0.5,192.168.50.4,42708,11318,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:10,3.0,279333333.3333333,666666.6666666666,666666.6666666666,0.0,2,0,838,0,419.0,419.0,419.0,0.0,0.0,0.0,0.0,0.0,419,419,419.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,419.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,0.0,0,2,0,838,0
172.16.0.5,192.168.50.4,49743,11318,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:10,3.0,271333333.3333333,666666.6666666666,666666.6666666666,0.0,2,0,814,0,407.0,407.0,407.0,0.0,0.0,0.0,0.0,0.0,407,407,407.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,407.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,0.0,0,2,0,814,0
172.16.0.5,192.168.50.4,54510,49630,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:11,3.0,278000000.0,666666.6666666666,666666.6666666666,0.0,2,0,834,0,417.0,417.0,417.0,0.0,0.0,0.0,0.0,0.0,417,417,417.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,417.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0,2,0,834,0
172.16.0.5,192.168.50.4,51846,49630,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:11,3.0,279333333.3333333,666666.6666666666,666666.6666666666,0.0,2,0,838,0,419.0,419.0,419.0,0.0,0.0,0.0,0.0,0.0,419,419,419.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,419.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,0.0,0,2,0,838,0
172.16.0.5,192.168.50.4,45305,49630,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:11,3.0,271333333.3333333,666666.6666666666,666666.6666666666,0.0,2,0,814,0,407.0,407.0,407.0,0.0,0.0,0.0,0.0,0.0,407,407,407.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,407.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,0.0,0,2,0,814,0
172.16.0.5,192.168.50.4,42328,59356,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:13,4.0,208500000.0,500000.0,500000.0,0.0,2,0,834,0,417.0,417.0,417.0,0.0,0.0,0.0,0.0,0.0,417,417,417.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,417.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0,2,0,834,0
172.16.0.5,192.168.50.4,41434,59356,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:13,3.0,279333333.3333333,666666.6666666666,666666.6666666666,0.0,2,0,838,0,419.0,419.0,419.0,0.0,0.0,0.0,0.0,0.0,419,419,419.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,419.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,0.0,0,2,0,838,0
172.16.0.5,192.168.50.4,60921,59356,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:14,2.0,407000000.0,1000000.0,1000000.0,0.0,2,0,814,0,407.0,407.0,407.0,0.0,0.0,0.0,0.0,0.0,407,407,407.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,407.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,0.0,0,2,0,814,0
172.16.0.5,192.168.50.4,35723,31651,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:15,4.0,208500000.0,500000.0,500000.0,0.0,2,0,834,0,417.0,417.0,417.0,0.0,0.0,0.0,0.0,0.0,417,417,417.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,417.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0,2,0,834,0
172.16.0.5,192.168.50.4,36526,31651,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:15,4.0,209500000.0,500000.0,500000.0,0.0,2,0,838,0,419.0,419.0,419.0,0.0,0.0,0.0,0.0,0.0,419,419,419.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,419.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,0.0,0,2,0,838,0
172.16.0.5,192.168.50.4,52486,31651,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:15,3.0,271333333.3333333,666666.6666666666,666666.6666666666,0.0,2,0,814,0,407.0,407.0,407.0,0.0,0.0,0.0,0.0,0.0,407,407,407.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,407.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,0.0,0,2,0,814,0
172.16.0.5,192.168.50.4,45742,65051,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:16,3.0,278000000.0,666666.6666666666,666666.6666666666,0.0,2,0,834,0,417.0,417.0,417.0,0.0,0.0,0.0,0.0,0.0,417,417,417.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,417.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0,2,0,834,0
172.16.0.5,192.168.50.4,55625,65051,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:16,3.0,279333333.3333333,666666.6666666666,666666.6666666666,0.0,2,0,838,0,419.0,419.0,419.0,0.0,0.0,0.0,0.0,0.0,419,419,419.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,419.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,0.0,0,2,0,838,0
172.16.0.5,192.168.50.4,58343,65051,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:16,3.0,271333333.3333333,666666.6666666666,666666.6666666666,0.0,2,0,814,0,407.0,407.0,407.0,0.0,0.0,0.0,0.0,0.0,407,407,407.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,407.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,0.0,0,2,0,814,0
172.16.0.5,192.168.50.4,33525,1805,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:16,3.0,278000000.0,666666.6666666666,666666.6666666666,0.0,2,0,834,0,417.0,417.0,417.0,0.0,0.0,0.0,0.0,0.0,417,417,417.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,417.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0,2,0,834,0
172.16.0.5,192.168.50.4,58262,1805,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:17,3.0,279333333.3333333,666666.6666666666,666666.6666666666,0.0,2,0,838,0,419.0,419.0,419.0,0.0,0.0,0.0,0.0,0.0,419,419,419.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,419.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,0.0,0,2,0,838,0
172.16.0.5,192.168.50.4,61850,24746,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:17,3.0,322666666.6666667,666666.6666666666,666666.6666666666,0.0,2,0,968,0,484.0,484.0,484.0,0.0,0.0,0.0,0.0,0.0,484,484,484.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,484.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,0.0,0,2,0,968,0
172.16.0.5,192.168.50.4,39987,1805,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:17,3.0,271333333.3333333,666666.6666666666,666666.6666666666,0.0,2,0,814,0,407.0,407.0,407.0,0.0,0.0,0.0,0.0,0.0,407,407,407.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,407.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,0.0,0,2,0,814,0
172.16.0.5,192.168.50.4,34086,47031,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:18,3.0,278000000.0,666666.6666666666,666666.6666666666,0.0,2,0,834,0,417.0,417.0,417.0,0.0,0.0,0.0,0.0,0.0,417,417,417.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,417.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0,2,0,834,0
172.16.0.5,192.168.50.4,43210,47031,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:18,3.0,279333333.3333333,666666.6666666666,666666.6666666666,0.0,2,0,838,0,419.0,419.0,419.0,0.0,0.0,0.0,0.0,0.0,419,419,419.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,419.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,0.0,0,2,0,838,0
172.16.0.5,192.168.50.4,42611,47031,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:19,3.0,271333333.3333333,666666.6666666666,666666.6666666666,0.0,2,0,814,0,407.0,407.0,407.0,0.0,0.0,0.0,0.0,0.0,407,407,407.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,407.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,0.0,0,2,0,814,0
172.16.0.5,192.168.50.4,51842,39733,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:21,3.0,278000000.0,666666.6666666666,666666.6666666666,0.0,2,0,834,0,417.0,417.0,417.0,0.0,0.0,0.0,0.0,0.0,417,417,417.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,417.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0,2,0,834,0
172.16.0.5,192.168.50.4,42091,39733,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:21,3.0,279333333.3333333,666666.6666666666,666666.6666666666,0.0,2,0,838,0,419.0,419.0,419.0,0.0,0.0,0.0,0.0,0.0,419,419,419.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,419.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,0.0,0,2,0,838,0
172.16.0.5,192.168.50.4,38900,39733,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:22,3.0,271333333.3333333,666666.6666666666,666666.6666666666,0.0,2,0,814,0,407.0,407.0,407.0,0.0,0.0,0.0,0.0,0.0,407,407,407.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,407.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,0.0,0,2,0,814,0
172.16.0.5,192.168.50.4,61850,27593,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:23,3.0,322666666.6666667,666666.6666666666,666666.6666666666,0.0,2,0,968,0,484.0,484.0,484.0,0.0,0.0,0.0,0.0,0.0,484,484,484.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,484.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,0.0,0,2,0,968,0
172.16.0.5,192.168.50.4,56028,23940,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:25,3.0,278000000.0,666666.6666666666,666666.6666666666,0.0,2,0,834,0,417.0,417.0,417.0,0.0,0.0,0.0,0.0,0.0,417,417,417.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,417.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0,2,0,834,0
172.16.0.5,192.168.50.4,59691,23940,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:25,3.0,279333333.3333333,666666.6666666666,666666.6666666666,0.0,2,0,838,0,419.0,419.0,419.0,0.0,0.0,0.0,0.0,0.0,419,419,419.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,419.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,0.0,0,2,0,838,0
172.16.0.5,192.168.50.4,52565,23940,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:25,3.0,271333333.3333333,666666.6666666666,666666.6666666666,0.0,2,0,814,0,407.0,407.0,407.0,0.0,0.0,0.0,0.0,0.0,407,407,407.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,407.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,0.0,0,2,0,814,0
172.16.0.5,192.168.50.4,50353,42312,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:27,3.0,278000000.0,666666.6666666666,666666.6666666666,0.0,2,0,834,0,417.0,417.0,417.0,0.0,0.0,0.0,0.0,0.0,417,417,417.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,417.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0,2,0,834,0
172.16.0.5,192.168.50.4,44051,42312,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:27,2.0,419000000.0,1000000.0,1000000.0,0.0,2,0,838,0,419.0,419.0,419.0,0.0,0.0,0.0,0.0,0.0,419,419,419.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,419.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,0.0,0,2,0,838,0
172.16.0.5,192.168.50.4,35285,42312,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:28,4.0,203500000.0,500000.0,500000.0,0.0,2,0,814,0,407.0,407.0,407.0,0.0,0.0,0.0,0.0,0.0,407,407,407.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,407.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,0.0,0,2,0,814,0
172.16.0.5,192.168.50.4,61850,7493,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,2018-11-03 11:27:43,3.0,322666666.6666667,666666.6666666666,666666.6666666666,0.0,2,0,968,0,484.0,484.0,484.0,0.0,0.0,0.0,0.0,0.0,484,484,484.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,484.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,0.0,0,2,0,968,0
